Cód. IBGE;Localidades;Períodos;Leitos;Leitos (Coeficiente por mil habitantes);Leitos SUS;Leitos SUS (Coeficiente por mil habitantes);Leitos Não SUS;Leitos Não SUS (Coeficiente por mil habitantes)
3515707;Ferraz de Vasconcelos;2019;189;0,99;189;0,99;0;0
3515806;Flora Rica;2010;0;0;0;0;0;0
3515806;Flora Rica;2011;0;0;0;0;0;0
3515806;Flora Rica;2012;0;0;0;0;0;0
3515806;Flora Rica;2013;0;0;0;0;0;0
3515806;Flora Rica;2014;0;0;0;0;0;0
3515806;Flora Rica;2015;0;0;0;0;0;0
3515806;Flora Rica;2016;0;0;0;0;0;0
3515806;Flora Rica;2017;0;0;0;0;0;0
3515806;Flora Rica;2018;0;0;0;0;0;0
3515806;Flora Rica;2019;0;0;0;0;0;0
3515905;Floreal;2010;0;0;0;0;0;0
3515905;Floreal;2011;0;0;0;0;0;0
3515905;Floreal;2012;0;0;0;0;0;0
3515905;Floreal;2013;0;0;0;0;0;0
3515905;Floreal;2014;0;0;0;0;0;0
3515905;Floreal;2015;0;0;0;0;0;0
3515905;Floreal;2016;0;0;0;0;0;0
3515905;Floreal;2017;0;0;0;0;0;0
3515905;Floreal;2018;0;0;0;0;0;0
3515905;Floreal;2019;0;0;0;0;0;0
3516002;Flórida Paulista;2010;47;3,66;30;2,34;17;1,32
3516002;Flórida Paulista;2011;47;3,69;30;2,35;17;1,33
3516002;Flórida Paulista;2012;47;3,71;30;2,37;17;1,34
3516002;Flórida Paulista;2013;47;3,73;30;2,38;17;1,35
3516002;Flórida Paulista;2014;47;3,75;30;2,4;17;1,36
3516002;Flórida Paulista;2015;47;3,78;30;2,41;17;1,37
3516002;Flórida Paulista;2016;47;3,8;30;2,42;17;1,37
3516002;Flórida Paulista;2017;47;3,82;30;2,44;17;1,38
3516002;Flórida Paulista;2018;47;3,84;30;2,45;17;1,39
3516002;Flórida Paulista;2019;47;3,86;30;2,46;17;1,4
3516101;Florínea;2010;0;0;0;0;0;0
3516101;Florínea;2011;0;0;0;0;0;0
3516101;Florínea;2012;0;0;0;0;0;0
3516101;Florínea;2013;0;0;0;0;0;0
3516101;Florínea;2014;0;0;0;0;0;0
3516101;Florínea;2015;0;0;0;0;0;0
3516101;Florínea;2016;0;0;0;0;0;0
3516101;Florínea;2017;0;0;0;0;0;0
3516101;Florínea;2018;0;0;0;0;0;0
3516101;Florínea;2019;0;0;0;0;0;0
3516200;Franca;2010;678;2,13;418;1,31;260;0,82
3516200;Franca;2011;678;2,11;418;1,3;260;0,81
3516200;Franca;2012;663;2,05;424;1,31;239;0,74
3516200;Franca;2013;720;2,21;456;1,4;264;0,81
3516200;Franca;2014;720;2,19;456;1,39;264;0,8
3516200;Franca;2015;739;2,23;487;1,47;252;0,76
3516200;Franca;2016;747;2,24;471;1,41;276;0,83
3516200;Franca;2017;738;2,2;486;1,45;252;0,75
3516200;Franca;2018;736;2,18;482;1,43;254;0,75
3516200;Franca;2019;739;2,17;488;1,44;251;0,74
3516309;Francisco Morato;2010;144;0,93;95;0,62;49;0,32
3516309;Francisco Morato;2011;144;0,92;95;0,61;49;0,31
3516309;Francisco Morato;2012;144;0,91;95;0,6;49;0,31
3516309;Francisco Morato;2013;144;0,9;95;0,59;49;0,31
3516309;Francisco Morato;2014;144;0,89;111;0,68;33;0,2
3516309;Francisco Morato;2015;144;0,88;95;0,58;49;0,3
3516309;Francisco Morato;2016;147;0,89;98;0,59;49;0,3
3516309;Francisco Morato;2017;147;0,87;98;0,58;49;0,29
3516309;Francisco Morato;2018;147;0,86;98;0,58;49;0,29
3516309;Francisco Morato;2019;98;0,57;98;0,57;0;0
3516408;Franco da Rocha;2010;635;4,83;405;3,08;230;1,75
3516408;Franco da Rocha;2011;670;5,02;440;3,3;230;1,72
3516408;Franco da Rocha;2012;654;4,82;424;3,13;230;1,7
3516408;Franco da Rocha;2013;654;4,75;424;3,08;230;1,67
3516408;Franco da Rocha;2014;719;5,14;427;3,05;292;2,09
3516408;Franco da Rocha;2015;396;2,78;314;2,21;82;0,58
3516408;Franco da Rocha;2016;692;4,8;610;4,23;82;0,57
3516408;Franco da Rocha;2017;672;4,6;590;4,04;82;0,56
3516408;Franco da Rocha;2018;693;4,68;611;4,12;82;0,55
3516408;Franco da Rocha;2019;693;4,62;611;4,07;82;0,55
3516507;Gabriel Monteiro;2010;0;0;0;0;0;0
3516507;Gabriel Monteiro;2011;0;0;0;0;0;0
3516507;Gabriel Monteiro;2012;0;0;0;0;0;0
3516507;Gabriel Monteiro;2013;0;0;0;0;0;0
3516507;Gabriel Monteiro;2014;0;0;0;0;0;0
3516507;Gabriel Monteiro;2015;0;0;0;0;0;0
3516507;Gabriel Monteiro;2016;0;0;0;0;0;0
3516507;Gabriel Monteiro;2017;0;0;0;0;0;0
3516507;Gabriel Monteiro;2018;0;0;0;0;0;0
3516507;Gabriel Monteiro;2019;0;0;0;0;0;0
3516606;Gália;2010;45;6,41;24;3,42;21;2,99
3516606;Gália;2011;45;6,47;24;3,45;21;3,02
3516606;Gália;2012;45;6,52;24;3,48;21;3,04
3516606;Gália;2013;45;6,58;24;3,51;21;3,07
3516606;Gália;2014;45;6,63;24;3,54;21;3,09
3516606;Gália;2015;45;6,69;24;3,57;21;3,12
3516606;Gália;2016;45;6,72;24;3,58;21;3,14
3516606;Gália;2017;45;6,75;27;4,05;18;2,7
3516606;Gália;2018;45;6,79;27;4,07;18;2,72
3516606;Gália;2019;45;6,82;27;4,09;18;2,73
3516705;Garça;2010;376;8,72;331;7,68;45;1,04
3516705;Garça;2011;376;8,73;331;7,69;45;1,05
3516705;Garça;2012;376;8,75;331;7,7;45;1,05
3516705;Garça;2013;376;8,76;331;7,71;45;1,05
3516705;Garça;2014;376;8,78;331;7,73;45;1,05
3516705;Garça;2015;377;8,81;332;7,76;45;1,05
3516705;Garça;2016;377;8,83;332;7,77;45;1,05
3516705;Garça;2017;365;8,56;332;7,78;33;0,77
3516705;Garça;2018;312;7,32;270;6,34;42;0,99
3516705;Garça;2019;281;6,61;252;5,92;29;0,68
3516804;Gastão Vidigal;2010;0;0;0;0;0;0
3516804;Gastão Vidigal;2011;0;0;0;0;0;0
3516804;Gastão Vidigal;2012;0;0;0;0;0;0
3516804;Gastão Vidigal;2013;0;0;0;0;0;0
3516804;Gastão Vidigal;2014;0;0;0;0;0;0
3516804;Gastão Vidigal;2015;0;0;0;0;0;0
3516804;Gastão Vidigal;2016;0;0;0;0;0;0
3516804;Gastão Vidigal;2017;0;0;0;0;0;0
3516804;Gastão Vidigal;2018;0;0;0;0;0;0
3516804;Gastão Vidigal;2019;0;0;0;0;0;0
3516853;Gavião Peixoto;2010;0;0;0;0;0;0
3516853;Gavião Peixoto;2011;0;0;0;0;0;0
3516853;Gavião Peixoto;2012;0;0;0;0;0;0
3516853;Gavião Peixoto;2013;0;0;0;0;0;0
3516853;Gavião Peixoto;2014;0;0;0;0;0;0
3516853;Gavião Peixoto;2015;0;0;0;0;0;0
3516853;Gavião Peixoto;2016;0;0;0;0;0;0
3516853;Gavião Peixoto;2017;0;0;0;0;0;0
3516853;Gavião Peixoto;2018;0;0;0;0;0;0
3516853;Gavião Peixoto;2019;0;0;0;0;0;0
3516903;General Salgado;2010;32;3;11;1,03;21;1,97
3516903;General Salgado;2011;32;3;11;1,03;21;1,97
3516903;General Salgado;2012;32;3;11;1,03;21;1,97
3516903;General Salgado;2013;32;3;11;1,03;21;1,97
3516903;General Salgado;2014;32;3;8;0,75;24;2,25
3516903;General Salgado;2015;32;2,99;8;0,75;24;2,25
3516903;General Salgado;2016;32;3;8;0,75;24;2,25
3516903;General Salgado;2017;32;3;20;1,87;12;1,12
3516903;General Salgado;2018;32;3;20;1,88;12;1,13
3516903;General Salgado;2019;32;3;20;1,88;12;1,13
3517000;Getulina;2010;51;4,74;42;3,9;9;0,84
3517000;Getulina;2011;51;4,74;42;3,9;9;0,84
3517000;Getulina;2012;51;4,73;42;3,9;9;0,84
3517000;Getulina;2013;51;4,73;42;3,9;9;0,83
3517000;Getulina;2014;51;4,73;42;3,89;9;0,83
3517000;Getulina;2015;48;4,45;36;3,33;12;1,11
3517000;Getulina;2016;48;4,44;36;3,33;12;1,11
3517000;Getulina;2017;48;4,44;36;3,33;12;1,11
3517000;Getulina;2018;48;4,43;36;3,33;12;1,11
3517000;Getulina;2019;48;4,43;36;3,32;12;1,11
3517109;Glicério;2010;0;0;0;0;0;0
3517109;Glicério;2011;0;0;0;0;0;0
3517109;Glicério;2012;0;0;0;0;0;0
3517109;Glicério;2013;0;0;0;0;0;0
3517109;Glicério;2014;0;0;0;0;0;0
3517109;Glicério;2015;0;0;0;0;0;0
3517109;Glicério;2016;0;0;0;0;0;0
3517109;Glicério;2017;0;0;0;0;0;0
3517109;Glicério;2018;0;0;0;0;0;0
3517109;Glicério;2019;0;0;0;0;0;0
3517307;Guaimbê;2010;0;0;0;0;0;0
3517307;Guaimbê;2011;0;0;0;0;0;0
3517307;Guaimbê;2012;0;0;0;0;0;0
3517307;Guaimbê;2013;0;0;0;0;0;0
3517307;Guaimbê;2014;0;0;0;0;0;0
3517307;Guaimbê;2015;0;0;0;0;0;0
3517307;Guaimbê;2016;0;0;0;0;0;0
3517307;Guaimbê;2017;0;0;0;0;0;0
3517307;Guaimbê;2018;0;0;0;0;0;0
3517307;Guaimbê;2019;0;0;0;0;0;0
3517406;Guaíra;2010;60;1,61;42;1,12;18;0,48
3517406;Guaíra;2011;60;1,6;42;1,12;18;0,48
3517406;Guaíra;2012;70;1,85;43;1,14;27;0,72
3517406;Guaíra;2013;60;1,58;42;1,11;18;0,47
3517406;Guaíra;2014;60;1,57;42;1,1;18;0,47
3517406;Guaíra;2015;60;1,57;42;1,1;18;0,47
3517406;Guaíra;2016;60;1,56;42;1,09;18;0,47
3517406;Guaíra;2017;60;1,55;42;1,09;18;0,47
3517406;Guaíra;2018;60;1,55;42;1,08;18;0,46
3517406;Guaíra;2019;60;1,54;42;1,08;18;0,46
3517208;Guaiçara;2010;0;0;0;0;0;0
3517208;Guaiçara;2011;0;0;0;0;0;0
3517208;Guaiçara;2012;0;0;0;0;0;0
3517208;Guaiçara;2013;0;0;0;0;0;0
3517208;Guaiçara;2014;0;0;0;0;0;0
3517208;Guaiçara;2015;0;0;0;0;0;0
3517208;Guaiçara;2016;0;0;0;0;0;0
3517208;Guaiçara;2017;0;0;0;0;0;0
3517208;Guaiçara;2018;0;0;0;0;0;0
3517208;Guaiçara;2019;0;0;0;0;0;0
3517604;Guapiara;2010;18;1;18;1;0;0
3517604;Guapiara;2011;18;1;18;1;0;0
3517604;Guapiara;2012;19;1,06;19;1,06;0;0
3517604;Guapiara;2013;19;1,07;19;1,07;0;0
3517604;Guapiara;2014;19;1,07;19;1,07;0;0
3517604;Guapiara;2015;19;1,07;19;1,07;0;0
3517604;Guapiara;2016;19;1,07;19;1,07;0;0
3517604;Guapiara;2017;19;1,07;19;1,07;0;0
3517604;Guapiara;2018;19;1,07;19;1,07;0;0
3517604;Guapiara;2019;27;1,52;27;1,52;0;0
3517505;Guapiaçu;2010;0;0;0;0;0;0
3517505;Guapiaçu;2011;0;0;0;0;0;0
3517505;Guapiaçu;2012;0;0;0;0;0;0
3517505;Guapiaçu;2013;0;0;0;0;0;0
3517505;Guapiaçu;2014;0;0;0;0;0;0
3517505;Guapiaçu;2015;0;0;0;0;0;0
3517505;Guapiaçu;2016;0;0;0;0;0;0
3517505;Guapiaçu;2017;0;0;0;0;0;0
3517505;Guapiaçu;2018;0;0;0;0;0;0
3517505;Guapiaçu;2019;0;0;0;0;0;0
3517703;Guará;2010;38;1,91;30;1,51;8;0,4
3517703;Guará;2011;30;1,5;22;1,1;8;0,4
3517703;Guará;2012;30;1,5;22;1,1;8;0,4
3517703;Guará;2013;30;1,49;22;1,09;8;0,4
3517703;Guará;2014;30;1,48;22;1,09;8;0,4
3517703;Guará;2015;30;1,48;22;1,08;8;0,39
3517703;Guará;2016;30;1,47;22;1,08;8;0,39
3517703;Guará;2017;30;1,46;22;1,07;8;0,39
3517703;Guará;2018;30;1,45;22;1,07;8;0,39
3517703;Guará;2019;50;2,41;40;1,93;10;0,48
3517901;Guaraci;2010;0;0;0;0;0;0
3517901;Guaraci;2011;0;0;0;0;0;0
3517901;Guaraci;2012;0;0;0;0;0;0
3517901;Guaraci;2013;0;0;0;0;0;0
3517901;Guaraci;2014;0;0;0;0;0;0
3517901;Guaraci;2015;0;0;0;0;0;0
3517901;Guaraci;2016;0;0;0;0;0;0
3517901;Guaraci;2017;0;0;0;0;0;0
3517901;Guaraci;2018;0;0;0;0;0;0
3517901;Guaraci;2019;0;0;0;0;0;0
3518008;Guarani d'Oeste;2010;0;0;0;0;0;0
3518008;Guarani d'Oeste;2011;0;0;0;0;0;0
3518008;Guarani d'Oeste;2012;0;0;0;0;0;0
3518008;Guarani d'Oeste;2013;0;0;0;0;0;0
3518008;Guarani d'Oeste;2014;0;0;0;0;0;0
3518008;Guarani d'Oeste;2015;0;0;0;0;0;0
3518008;Guarani d'Oeste;2016;0;0;0;0;0;0
3518008;Guarani d'Oeste;2017;0;0;0;0;0;0
3518008;Guarani d'Oeste;2018;0;0;0;0;0;0
3518008;Guarani d'Oeste;2019;0;0;0;0;0;0
3518107;Guarantã;2010;28;4,37;24;3,75;4;0,62
3518107;Guarantã;2011;0;0;0;0;0;0
3518107;Guarantã;2012;0;0;0;0;0;0
3518107;Guarantã;2013;0;0;0;0;0;0
3518107;Guarantã;2014;0;0;0;0;0;0
3518107;Guarantã;2015;0;0;0;0;0;0
3518107;Guarantã;2016;0;0;0;0;0;0
3518107;Guarantã;2017;0;0;0;0;0;0
3518107;Guarantã;2018;0;0;0;0;0;0
3518107;Guarantã;2019;0;0;0;0;0;0
3518206;Guararapes;2010;74;2,42;30;0,98;44;1,44
3518206;Guararapes;2011;74;2,41;30;0,98;44;1,43
3518206;Guararapes;2012;74;2,39;30;0,97;44;1,42
3518206;Guararapes;2013;74;2,38;30;0,96;44;1,41
3518206;Guararapes;2014;74;2,37;30;0,96;44;1,41
3518206;Guararapes;2015;74;2,35;30;0,95;44;1,4
3518206;Guararapes;2016;74;2,34;30;0,95;44;1,39
3518206;Guararapes;2017;74;2,33;48;1,51;26;0,82
3518206;Guararapes;2018;74;2,33;48;1,51;26;0,82
3518206;Guararapes;2019;74;2,32;48;1,5;26;0,81
3518305;Guararema;2010;35;1,36;28;1,08;7;0,27
3518305;Guararema;2011;35;1,34;28;1,07;7;0,27
3518305;Guararema;2012;35;1,32;28;1,06;7;0,26
3518305;Guararema;2013;35;1,3;28;1,04;7;0,26
3518305;Guararema;2014;35;1,28;29;1,06;6;0,22
3518305;Guararema;2015;35;1,27;29;1,05;6;0,22
3518305;Guararema;2016;35;1,25;29;1,04;6;0,21
3518305;Guararema;2017;35;1,24;29;1,02;6;0,21
3518305;Guararema;2018;35;1,22;29;1,01;6;0,21
3518305;Guararema;2019;35;1,2;29;1;6;0,21
3518404;Guaratinguetá;2010;316;2,82;274;2,45;42;0,37
3518404;Guaratinguetá;2011;316;2,8;274;2,43;42;0,37
3518404;Guaratinguetá;2012;326;2,88;274;2,42;52;0,46
3518404;Guaratinguetá;2013;303;2,66;210;1,84;93;0,82
3518404;Guaratinguetá;2014;303;2,64;210;1,83;93;0,81
3518404;Guaratinguetá;2015;278;2,41;162;1,4;116;1
3518404;Guaratinguetá;2016;272;2,34;162;1,4;110;0,95
3518404;Guaratinguetá;2017;244;2,09;156;1,34;88;0,75
3518404;Guaratinguetá;2018;244;2,08;156;1,33;88;0,75
3518404;Guaratinguetá;2019;265;2,25;156;1,32;109;0,93
3517802;Guaraçaí;2010;27;3,2;20;2,37;7;0,83
3517802;Guaraçaí;2011;27;3,2;20;2,37;7;0,83
3517802;Guaraçaí;2012;27;3,2;20;2,37;7;0,83
3517802;Guaraçaí;2013;27;3,2;20;2,37;7;0,83
3517802;Guaraçaí;2014;27;3,2;20;2,37;7;0,83
3517802;Guaraçaí;2015;27;3,2;20;2,37;7;0,83
3517802;Guaraçaí;2016;23;2,73;15;1,78;8;0,95
3517802;Guaraçaí;2017;23;2,73;15;1,78;8;0,95
3517802;Guaraçaí;2018;23;2,73;15;1,78;8;0,95
3517802;Guaraçaí;2019;23;2,73;15;1,78;8;0,95
3518503;Guareí;2010;0;0;0;0;0;0
3518503;Guareí;2011;0;0;0;0;0;0
3518503;Guareí;2012;0;0;0;0;0;0
3518503;Guareí;2013;0;0;0;0;0;0
3518503;Guareí;2014;0;0;0;0;0;0
3518503;Guareí;2015;0;0;0;0;0;0
3518503;Guareí;2016;0;0;0;0;0;0
3518503;Guareí;2017;0;0;0;0;0;0
3518503;Guareí;2018;0;0;0;0;0;0
3518503;Guareí;2019;0;0;0;0;0;0
3518602;Guariba;2010;72;2,03;51;1,44;21;0,59
3518602;Guariba;2011;72;2,01;51;1,42;21;0,59
3518602;Guariba;2012;72;1,99;51;1,41;21;0,58
3518602;Guariba;2013;72;1,97;50;1,37;22;0,6
3518602;Guariba;2014;72;1,95;50;1,35;22;0,6
3518602;Guariba;2015;72;1,93;65;1,74;7;0,19
3518602;Guariba;2016;72;1,91;65;1,73;7;0,19
3518602;Guariba;2017;72;1,89;65;1,71;7;0,18
3518602;Guariba;2018;67;1,75;60;1,56;7;0,18
3518602;Guariba;2019;66;1,71;59;1,53;7;0,18
3518701;Guarujá;2010;356;1,23;259;0,89;97;0,33
3518701;Guarujá;2011;306;1,04;212;0,72;94;0,32
3518701;Guarujá;2012;276;0,93;208;0,7;68;0,23
3518701;Guarujá;2013;305;1,02;237;0,79;68;0,23
3518701;Guarujá;2014;331;1,1;263;0,87;68;0,23
3518701;Guarujá;2015;321;1,06;234;0,77;87;0,29
3518701;Guarujá;2016;323;1,06;217;0,71;106;0,35
3518701;Guarujá;2017;391;1,27;219;0,71;172;0,56
3518701;Guarujá;2018;336;1,08;225;0,72;111;0,36
3518701;Guarujá;2019;336;1,07;225;0,72;111;0,35
3518800;Guarulhos;2010;1954;1,6;1429;1,17;525;0,43
3518800;Guarulhos;2011;1859;1,51;1413;1,15;446;0,36
3518800;Guarulhos;2012;1922;1,54;1432;1,15;490;0,39
3518800;Guarulhos;2013;1928;1,53;1441;1,14;487;0,39
3518800;Guarulhos;2014;1846;1,45;1428;1,12;418;0,33
3518800;Guarulhos;2015;1847;1,43;1429;1,11;418;0,32
3518800;Guarulhos;2016;1909;1,47;1453;1,12;456;0,35
3518800;Guarulhos;2017;1991;1,52;1456;1,11;535;0,41
3518800;Guarulhos;2018;1996;1,51;1444;1,09;552;0,42
3518800;Guarulhos;2019;1987;1,48;1444;1,08;543;0,41
3518859;Guatapará;2010;0;0;0;0;0;0
3518859;Guatapará;2011;0;0;0;0;0;0
3518859;Guatapará;2012;0;0;0;0;0;0
3518859;Guatapará;2013;0;0;0;0;0;0
3518859;Guatapará;2014;0;0;0;0;0;0
3518859;Guatapará;2015;0;0;0;0;0;0
3518859;Guatapará;2016;0;0;0;0;0;0
3518859;Guatapará;2017;0;0;0;0;0;0
3518859;Guatapará;2018;0;0;0;0;0;0
3518859;Guatapará;2019;0;0;0;0;0;0
3518909;Guzolândia;2010;0;0;0;0;0;0
3518909;Guzolândia;2011;0;0;0;0;0;0
3518909;Guzolândia;2012;0;0;0;0;0;0
3518909;Guzolândia;2013;0;0;0;0;0;0
3518909;Guzolândia;2014;0;0;0;0;0;0
3518909;Guzolândia;2015;0;0;0;0;0;0
3518909;Guzolândia;2016;0;0;0;0;0;0
3518909;Guzolândia;2017;0;0;0;0;0;0
3518909;Guzolândia;2018;0;0;0;0;0;0
3518909;Guzolândia;2019;0;0;0;0;0;0
3519006;Herculândia;2010;23;2,65;19;2,19;4;0,46
3519006;Herculândia;2011;32;3,66;19;2,17;13;1,49
3519006;Herculândia;2012;32;3,63;19;2,16;13;1,48
3519006;Herculândia;2013;32;3,61;32;3,61;0;0
3519006;Herculândia;2014;32;3,59;32;3,59;0;0
3519006;Herculândia;2015;51;5,68;51;5,68;0;0
3519006;Herculândia;2016;58;6,42;58;6,42;0;0
3519006;Herculândia;2017;58;6,38;58;6,38;0;0
3519006;Herculândia;2018;58;6,34;58;6,34;0;0
3519006;Herculândia;2019;58;6,3;58;6,3;0;0
3519055;Holambra;2010;0;0;0;0;0;0
3519055;Holambra;2011;0;0;0;0;0;0
3519055;Holambra;2012;0;0;0;0;0;0
3519055;Holambra;2013;0;0;0;0;0;0
3519055;Holambra;2014;0;0;0;0;0;0
3519055;Holambra;2015;0;0;0;0;0;0
3519055;Holambra;2016;0;0;0;0;0;0
3519055;Holambra;2017;0;0;0;0;0;0
3519055;Holambra;2018;0;0;0;0;0;0
3519055;Holambra;2019;0;0;0;0;0;0
3519071;Hortolândia;2010;75;0,39;68;0,35;7;0,04
3519071;Hortolândia;2011;72;0,37;65;0,33;7;0,04
3519071;Hortolândia;2012;94;0,47;65;0,33;29;0,15
3519071;Hortolândia;2013;91;0,45;62;0,3;29;0,14
3519071;Hortolândia;2014;91;0,44;62;0,3;29;0,14
3519071;Hortolândia;2015;91;0,43;62;0,29;29;0,14
3519071;Hortolândia;2016;91;0,42;62;0,29;29;0,13
3519071;Hortolândia;2017;91;0,42;62;0,28;29;0,13
3519071;Hortolândia;2018;84;0,38;62;0,28;22;0,1
3519071;Hortolândia;2019;100;0,44;78;0,34;22;0,1
3519105;Iacanga;2010;27;2,7;25;2,5;2;0,2
3519105;Iacanga;2011;27;2,66;25;2,47;2;0,2
3519105;Iacanga;2012;27;2,63;25;2,43;2;0,19
3519105;Iacanga;2013;27;2,59;25;2,4;2;0,19
3519105;Iacanga;2014;27;2,56;25;2,37;2;0,19
3519105;Iacanga;2015;27;2,52;25;2,34;2;0,19
3519105;Iacanga;2016;27;2,5;25;2,31;2;0,18
3519105;Iacanga;2017;30;2,74;28;2,56;2;0,18
3519105;Iacanga;2018;30;2,71;28;2,53;2;0,18
3519105;Iacanga;2019;30;2,68;28;2,5;2;0,18
3519204;Iacri;2010;15;2,34;15;2,34;0;0
3519204;Iacri;2011;15;2,34;15;2,34;0;0
3519204;Iacri;2012;15;2,35;15;2,35;0;0
3519204;Iacri;2013;19;2,98;15;2,35;4;0,63
3519204;Iacri;2014;19;2,98;15;2,36;4;0,63
3519204;Iacri;2015;19;2,99;15;2,36;4;0,63
3519204;Iacri;2016;19;3;15;2,37;4;0,63
3519204;Iacri;2017;0;0;0;0;0;0
3519204;Iacri;2018;0;0;0;0;0;0
3519204;Iacri;2019;0;0;0;0;0;0
3519253;Iaras;2010;0;0;0;0;0;0
3519253;Iaras;2011;0;0;0;0;0;0
3519253;Iaras;2012;0;0;0;0;0;0
3519253;Iaras;2013;0;0;0;0;0;0
3519253;Iaras;2014;0;0;0;0;0;0
3519253;Iaras;2015;0;0;0;0;0;0
3519253;Iaras;2016;0;0;0;0;0;0
3519253;Iaras;2017;0;0;0;0;0;0
3519253;Iaras;2018;0;0;0;0;0;0
3519253;Iaras;2019;0;0;0;0;0;0
3519303;Ibaté;2010;67;2,18;62;2,02;5;0,16
3519303;Ibaté;2011;23;0,74;23;0,74;0;0
3519303;Ibaté;2012;32;1,02;32;1,02;0;0
3519303;Ibaté;2013;32;1;32;1;0;0
3519303;Ibaté;2014;32;0,99;32;0,99;0;0
3519303;Ibaté;2015;32;0,98;32;0,98;0;0
3519303;Ibaté;2016;32;0,96;32;0,96;0;0
3519303;Ibaté;2017;32;0,95;32;0,95;0;0
3519303;Ibaté;2018;32;0,94;32;0,94;0;0
3519303;Ibaté;2019;27;0,79;27;0,79;0;0
3519402;Ibirá;2010;27;2,48;9;0,83;18;1,65
3519402;Ibirá;2011;27;2,45;9;0,82;18;1,64
3519402;Ibirá;2012;27;2,43;9;0,81;18;1,62
3519402;Ibirá;2013;27;2,4;9;0,8;18;1,6
3519402;Ibirá;2014;27;2,37;8;0,7;19;1,67
3519402;Ibirá;2015;25;2,17;8;0,69;17;1,48
3519402;Ibirá;2016;25;2,15;8;0,69;17;1,46
3519402;Ibirá;2017;27;2,3;10;0,85;17;1,45
3519402;Ibirá;2018;27;2,28;9;0,76;18;1,52
3519402;Ibirá;2019;27;2,26;9;0,75;18;1,51
3519501;Ibirarema;2010;0;0;0;0;0;0
3519501;Ibirarema;2011;0;0;0;0;0;0
3519501;Ibirarema;2012;0;0;0;0;0;0
3519501;Ibirarema;2013;0;0;0;0;0;0
3519501;Ibirarema;2014;0;0;0;0;0;0
3519501;Ibirarema;2015;0;0;0;0;0;0
3519501;Ibirarema;2016;0;0;0;0;0;0
3519501;Ibirarema;2017;0;0;0;0;0;0
3519501;Ibirarema;2018;0;0;0;0;0;0
3519501;Ibirarema;2019;0;0;0;0;0;0
3519600;Ibitinga;2010;93;1,75;52;0,98;41;0,77
3519600;Ibitinga;2011;93;1,73;52;0,97;41;0,76
3519600;Ibitinga;2012;93;1,71;52;0,96;41;0,76
3519600;Ibitinga;2013;99;1,8;52;0,95;47;0,86
3519600;Ibitinga;2014;99;1,79;46;0,83;53;0,96
3519600;Ibitinga;2015;99;1,77;46;0,82;53;0,95
3519600;Ibitinga;2016;99;1,75;46;0,81;53;0,94
3519600;Ibitinga;2017;99;1,74;52;0,91;47;0,82
3519600;Ibitinga;2018;99;1,72;46;0,8;53;0,92
3519600;Ibitinga;2019;103;1,78;46;0,79;57;0,98
3519709;Ibiúna;2010;16;0,22;16;0,22;0;0
3519709;Ibiúna;2011;32;0,45;32;0,45;0;0
3519709;Ibiúna;2012;63;0,87;63;0,87;0;0
3519709;Ibiúna;2013;67;0,92;63;0,87;4;0,05
3519709;Ibiúna;2014;67;0,91;63;0,86;4;0,05
3519709;Ibiúna;2015;67;0,91;63;0,85;4;0,05
3519709;Ibiúna;2016;67;0,9;63;0,85;4;0,05
3519709;Ibiúna;2017;67;0,89;63;0,84;4;0,05
3519709;Ibiúna;2018;67;0,89;63;0,84;4;0,05
3519709;Ibiúna;2019;172;2,27;63;0,83;109;1,44
3519808;Icém;2010;0;0;0;0;0;0
3519808;Icém;2011;0;0;0;0;0;0
3519808;Icém;2012;0;0;0;0;0;0
3519808;Icém;2013;0;0;0;0;0;0
3519808;Icém;2014;0;0;0;0;0;0
3519808;Icém;2015;0;0;0;0;0;0
3519808;Icém;2016;0;0;0;0;0;0
3519808;Icém;2017;0;0;0;0;0;0
3519808;Icém;2018;0;0;0;0;0;0
3519808;Icém;2019;0;0;0;0;0;0
3519907;Iepê;2010;20;2,62;20;2,62;0;0
3519907;Iepê;2011;20;2,61;20;2,61;0;0
3519907;Iepê;2012;20;2,6;20;2,6;0;0
3519907;Iepê;2013;20;2,59;20;2,59;0;0
3519907;Iepê;2014;20;2,58;20;2,58;0;0
3519907;Iepê;2015;20;2,57;20;2,57;0;0
3519907;Iepê;2016;20;2,56;20;2,56;0;0
3519907;Iepê;2017;20;2,55;20;2,55;0;0
3519907;Iepê;2018;20;2,54;20;2,54;0;0
3519907;Iepê;2019;18;2,28;18;2,28;0;0
3520103;Igarapava;2010;50;1,79;32;1,15;18;0,64
3520103;Igarapava;2011;50;1,78;32;1,14;18;0,64
3520103;Igarapava;2012;50;1,77;32;1,13;18;0,64
3520103;Igarapava;2013;50;1,76;32;1,13;18;0,63
3520103;Igarapava;2014;50;1,75;32;1,12;18;0,63
3520103;Igarapava;2015;60;2,09;32;1,11;28;0,97
3520103;Igarapava;2016;60;2,08;32;1,11;28;0,97
3520103;Igarapava;2017;60;2,07;32;1,1;28;0,96
3520103;Igarapava;2018;60;2,06;42;1,44;18;0,62
3520103;Igarapava;2019;60;2,05;42;1,43;18;0,61
3520202;Igaratá;2010;15;1,7;15;1,7;0;0
3520202;Igaratá;2011;15;1,69;15;1,69;0;0
